id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,,,alpha-2,name,iso_country,,,,sub_div_codes,name,iso_region
3210,HKLK,medium_airport,Lokichoggio Airport,4.204120159,34.34820175,2074,AF,Kenya,,Lokichoggio,yes,HKLK,LKG,,http://www.kenyaairports.co.ke/kaa/airports/loki/,http://en.wikipedia.org/wiki/Lokichogio_Airport,,,,,,KE,Kenya,,,TH-18,Chai Nat,
32639,WBGL,small_airport,Long Akah Airport,3.299999952,114.7829971,289,AS,Malaysia,,Long Akah,no,WBGL,LKH,,,,,,,,,MY,Malaysia,,,TH-19,Saraburi,
21568,PAKL,small_airport,Kulik Lake Airport,58.98210144,-155.1210022,717,NA,United States of America,Alaska,Kulik Lake,no,PAKL,LKK,LKK,,http://en.wikipedia.org/wiki/Kulik_Lake_Airport,,,,,,US,United States of America,,,TH-20,Chon Buri,
2587,ENNA,medium_airport,Banak Airport,70.06880188,24.9734993,25,EU,Norway,,Lakselv,yes,ENNA,LKL,,https://avinor.no/en/airport/lakselv-airport/,http://en.wikipedia.org/wiki/Lakselv_Airport%2C_Banak,North Cape Airport,,,,,NO,Norway,,,TH-21,Rayong,
29264,ENLK,medium_airport,Leknes Airport,68.15249634,13.6093998,78,EU,Norway,,Leknes,yes,ENLK,LKN,,https://avinor.no/en/airport/leknes-airport/,http://en.wikipedia.org/wiki/Leknes_Airport,Leknes lufthavn,,,,,NO,Norway,,,TH-22,Chanthaburi,
26570,VILK,medium_airport,Chaudhary Charan Singh International Airport,26.76059914,80.88929749,410,AS,India,,Lucknow,yes,VILK,LKO,,http://aai.aero/allAirports/lucknow_generalinfo.jsp,http://en.wikipedia.org/wiki/Amausi_Airport,Amausi International Airport,,,,,IN,India,,,TH-23,Trat,
20348,KLKP,small_airport,Lake Placid Airport,44.26449966,-73.9618988,1747,NA,United States of America,New York,Lake Placid,no,KLKP,LKP,LKP,,http://en.wikipedia.org/wiki/Lake_Placid_Airport,,,,,,US,United States of America,,,TH-24,Chachoengsao,
42641,KE-LKU,small_airport,Lake Rudolf Airport,3.416666985,35.8833313,1300,AF,Kenya,,Lake Rudolf,no,,LKU,,,,,,,,,KE,Kenya,,,TH-25,Prachin Buri,
20351,KLKV,small_airport,Lake County Airport,42.16109848,-120.3990021,4733,NA,United States of America,Oregon,Lakeview,no,KLKV,LKV,LKV,http://www.lakecountyor.org/government/airport/index.php,http://en.wikipedia.org/wiki/Lake_County_Airport_(Oregon),,,,,,US,United States of America,,,TH-26,Nakhon Nayok,
3255,HTLM,medium_airport,Lake Manyara Airport,-3.37631011,35.81829834,4150,AF,"Tanzania, United Republic of",Manyara,Lake Manyara National Park,no,HTLM,LKY,,,,,,,,,TZ,"Tanzania, United Republic of",,,TH-27,Sa Kaeo,
2487,EGUL,large_airport,RAF Lakenheath,52.40930176,0.56099999,32,EU,United Kingdom of Great Britain and Northern Ireland,,Lakenheath,no,EGUL,LKZ,,http://www.lakenheath.af.mil/,http://en.wikipedia.org/wiki/RAF_Lakenheath,,,,,,GB,United Kingdom of Great Britain and Northern Ireland,,,TH-30,Nakhon Ratchasima,
2697,ESPA,large_airport,Luleå Airport,65.54380035,22.12199974,65,EU,Sweden,,Luleå,yes,ESPA,LLA,,https://www.swedavia.com/lulea/,http://en.wikipedia.org/wiki/Lule%C3%A5_Airport,Kallax Air Base,,,,,SE,Sweden,,,TH-31,Buri Ram,
327351,ZULB,small_airport,Libo Airport,25.4525,107.961667,,AS,China,,Libo County,no,ZULB,LLB,,,https://en.wikipedia.org/wiki/Libo_Airport,,,,,,CN,China,,,TH-32,Surin,
2813,FAMN,medium_airport,Riverside Airport,-25.43000031,31.57670021,1024,AF,South Africa,Mpumalanga,Malelane,no,FAMN,LLE,,,,,,,,,ZA,South Africa,,,TH-33,Si Sa Ket,
308238,ZGLG,medium_airport,Lingling Airport,26.338661,111.610043,340,AS,China,,Yongzhou,yes,ZGLG,LLF,,,http://en.wikipedia.org/wiki/Yongzhou_Lingling_Airport,,,,,,CN,China,,,TH-34,Ubon Ratchathani,
313918,LLH,small_airport,Reginaldo Hammer Airport,15.4422,-87.8988,96,NA,Honduras,,La Lima,no,,LLH,,,https://en.wikipedia.org/wiki/La_Lima_Airport,Las Limas Airport,,,,,HN,Honduras,,,TH-35,Yasothon,
3167,HALL,small_airport,Lalibella Airport,11.97500038,38.97999954,6506,AF,Ethiopia,,Lalibela,no,HALL,LLI,,,http://en.wikipedia.org/wiki/Lalibela_Airport,,,,,,ET,Ethiopia,,,TH-36,Chaiyaphum,
31831,VGLM,small_airport,Lalmonirhat Airport,25.88750076,89.43309784,106,AS,Bangladesh,,Lalmonirhat,no,VGLM,LLJ,,,,,,,,,BD,Bangladesh,,,TH-37,Amnat Charoen,
72,UBBL,small_airport,Lankaran International Airport,38.74639893,48.81800079,30,AS,Azerbaijan,,Lankaran,yes,UBBL,LLK,,,http://en.wikipedia.org/wiki/Lankaran_International_Airport,"UB10, Lenkoran",,,,,AZ,Azerbaijan,,,TH-38,Bueng Kan,
313919,LLL,small_airport,Lissadell Airport,-16.661,128.594,374,OC,Australia,,Lissadell Station,no,,LLL,,,,,,,,,AU,Australia,,,TH-39,Nong Bua Lam Phu,
41317,MY-LLM,small_airport,Long Lama Airport,3.766669989,114.4666672,286,AS,Malaysia,,Long Lama,no,,LLM,,,,,,,,,MY,Malaysia,,,TH-40,Khon Kaen,
41381,ID-LLN,small_airport,Kelila Airport,-3.75,138.6666718,9092,AS,Indonesia,,Kelila-Papua Island,no,,LLN,,,,,,,,,ID,Indonesia,,,TH-41,Udon Thani,
31832,SATK,small_airport,Alferez Armando Rodriguez Airport,-24.72139931,-60.54880142,426,SA,Argentina,,Las Lomitas,no,SATK,LLS,ITA,,,,,,,,AR,Argentina,,,TH-42,Loei,
35285,BGAP,heliport,Alluitsup Paa Heliport,60.46445,-45.56917,54,NA,Greenland,,Alluitsup Paa,yes,BGAP,LLU,,,http://en.wikipedia.org/wiki/Alluitsup_Paa_Heliport,,,,,,GL,Greenland,,,TH-43,Nong Khai,
327444,ZBLL,medium_airport,Lüliang Airport,37.683333,111.142778,,AS,China,,Lüliang,yes,ZBLL,LLV,,,https://en.wikipedia.org/wiki/L%C3%BCliang_Airport,,,,,,CN,China,,,TH-44,Maha Sarakham,
3018,FWKI,medium_airport,Lilongwe International Airport,-13.7894001,33.78099823,4035,AF,Malawi,,Lilongwe,yes,FWKI,LLW,,,http://en.wikipedia.org/wiki/Lilongwe_International_Airport,"FWLI, Kamuzu International Airport",,,,,MW,Malawi,,,TH-45,Roi Et,
18977,KCDA,small_airport,Caledonia County Airport,44.56909943,-72.01799774,1188,NA,United States of America,Vermont,Lyndonville,no,KCDA,LLX,CDA,,http://en.wikipedia.org/wiki/Caledonia_County_Airport,Formerly 6B8,,,,,US,United States of America,,,TH-46,Kalasin,
21311,KVAY,small_airport,South Jersey Regional Airport,39.94290161,-74.84570313,53,NA,United States of America,New Jersey,Mount Holly,no,KVAY,LLY,VAY,http://southjerseyairport.com/,http://en.wikipedia.org/wiki/South_Jersey_Regional_Airport,Burlington County Airport,,,,,US,United States of America,,,TH-47,Sakon Nakhon,
5371,PAMH,small_airport,Minchumina Airport,63.886002,-152.302002,678,NA,United States of America,Alaska,Minchumina,no,PAMH,LMA,MHM,,https://en.wikipedia.org/wiki/Minchumina_Airport,,,,,,US,United States of America,,,TH-48,Nakhon Phanom,
31833,FWSM,small_airport,Salima Airport,-13.7558927,34.58418846,1688,AF,Malawi,,Salima,no,FWSM,LMB,,,,"Salima, Sengabay",,,,,MW,Malawi,,,TH-49,Mukdahan,
308661,LMC,small_airport,La Macarena Airport,2.17565,-73.78674,790,SA,Colombia,,La Macarena,yes,,LMC,,,http://en.wikipedia.org/wiki/La_Macarena_Airport,Aeropuerto Javier Noreña Valencia,,,,,CO,Colombia,,,TH-50,Chiang Mai,
41046,SK-307,small_airport,El Refugio/La Macarena Airport,2.1736,-73.7862,793,SA,Colombia,,La Macarena,yes,SKNA,LMC,LMC,,http://en.wikipedia.org/wiki/La_Macarena_Airport,San Juan de Arama,,,,,CO,Colombia,,,TH-51,Lamphun,
35405,AR-0011,small_airport,Los Menucos Airport,-40.817699,-68.074699,2571,SA,Argentina,,Los Menucos,no,,LMD,MCO,,,,,,,,AR,Argentina,,,TH-52,Lampang,
4217,LFRM,medium_airport,Le Mans-Arnage Airport,47.94860077,0.201666996,194,EU,France,,Le Mans/Arnage,no,LFRM,LME,,,,,,,,,FR,France,,,TH-53,Uttaradit,
42762,PG-LMI,small_airport,Lumi Airport,-3.476839511,142.0412922,1750,OC,Papua New Guinea,,Lumi,no,AYLU,LMI,LUMI,,,,,,,,PG,Papua New Guinea,,,TH-54,Phrae,
31834,MH-LML,small_airport,Lae Island Airport,8.921110153,166.2649994,,OC,Marshall Islands,,Lae Island,no,,LML,,,,,,,,,MH,Marshall Islands,,,TH-55,Nan,
4721,MMLM,medium_airport,Valle del Fuerte International Airport,25.68519974,-109.0810013,16,NA,Mexico,,Los Mochis,yes,MMLM,LMM,,http://aeropuertosgap.com.mx/english/index-site.html,http://en.wikipedia.org/wiki/Federal_del_Valle_del_Fuerte_International_Airport,,,,,,MX,Mexico,,,TH-56,Phayao,
26809,WBGJ,medium_airport,Limbang Airport,4.808300018,115.0100021,14,AS,Malaysia,,Limbang,yes,WBGJ,LMN,,,http://en.wikipedia.org/wiki/Limbang_Airport,,,,,,MY,Malaysia,,,TH-57,Chiang Rai,
2472,EGQS,medium_airport,RAF Lossiemouth,57.7052002,-3.339169979,42,EU,United Kingdom of Great Britain and Northern Ireland,,Lossiemouth,no,EGQS,LMO,,http://www.raf.mod.uk/raflossiemouth/,http://en.wikipedia.org/wiki/RAF_Lossiemouth,,,,,,GB,United Kingdom of Great Britain and Northern Ireland,,,TH-58,Mae Hong Son,
4319,LICD,medium_airport,Lampedusa Airport,35.497898,12.6181,70,EU,Italy,,Lampedusa,yes,LICD,LMP,AG01,,http://en.wikipedia.org/wiki/Lampedusa_Airport,,,,,,IT,Italy,,,TH-60,Nakhon Sawan,
2801,FALC,medium_airport,Lime Acres Finsch Mine Airport,-28.36009979,23.43910027,4900,AF,South Africa,Northern Cape,Lime Acres,no,FALC,LMR,,,,,,,,,ZA,South Africa,,,TH-61,Uthai Thani,
20356,KLMS,small_airport,Louisville Winston County Airport,33.14619827,-89.0625,575,NA,United States of America,Mississippi,Louisville,no,KLMS,LMS,LMS,,,,,,,,US,United States of America,,,TH-62,Kamphaeng Phet,
3646,KLMT,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095,NA,United States of America,Oregon,Klamath Falls,yes,KLMT,LMT,LMT,,http://en.wikipedia.org/wiki/Klamath_Falls_Airport,Klamath Falls Airport,,,,,US,United States of America,,,TH-63,Tak,
35187,PG-LMY,small_airport,Lake Murray Airport,-7.00992012,141.4940033,52,OC,Papua New Guinea,,Lake Murray,yes,AYLM,LMY,LKM,,http://en.wikipedia.org/wiki/Lake_Murray_Airport,,,,,,PG,Papua New Guinea,,,TH-64,Sukhothai,
308663,LMZ,small_airport,Palma Airport,-10.7506,40.4702,177,AF,Mozambique,,Palma,no,,LMZ,,,,,,,,,MZ,Mozambique,,,TH-65,Phitsanulok,
20357,KLNA,small_airport,Palm Beach County Park Airport,26.59300041,-80.08509827,14,NA,United States of America,Florida,West Palm Beach,no,KLNA,LNA,LNA,,http://en.wikipedia.org/wiki/Palm_Beach_County_Park_Airport,,,,,,US,United States of America,,,TH-66,Phichit,
31835,NVSM,small_airport,Lamen Bay Airport,-16.58419991,168.1589966,7,OC,Vanuatu,Sh�fa,Lamen Bay,yes,NVSM,LNB,,,http://en.wikipedia.org/wiki/Lamen_Bay_Airport,,,,,,VU,Vanuatu,,,TH-67,Phetchabun,
20359,KLND,medium_airport,Hunt Field,42.81520081,-108.7300034,5586,NA,United States of America,Wyoming,Lander,no,KLND,LND,LND,,,,,,,,US,United States of America,,,TH-70,Ratchaburi,
31836,NVSO,small_airport,Lonorore Airport,-15.86559963,168.1719971,43,OC,Vanuatu,P�nama,Lonorore,yes,NVSO,LNE,,,http://en.wikipedia.org/wiki/Lonorore_Airport,Pentecost Island,,,,,VU,Vanuatu,,,TH-71,Kanchanaburi,
313944,AYLS,small_airport,Lese Airport,-8.2799,146.2765,40,OC,Papua New Guinea,,Lese,no,AYLS,LNG,LESE,,,,,,,,PG,Papua New Guinea,,,TH-72,Suphan Buri,
38434,YLKN,small_airport,Lake Nash Airport,-20.9807,137.9178,640,OC,Australia,,Alpurrurulam,no,YLKN,LNH,,,,,,,,,AU,Australia,,,TH-73,Nakhon Pathom,
16165,AK71,small_airport,Lonely Air Station,70.91069794,-153.2420044,17,NA,United States of America,Alaska,Lonely,no,PALN,LNI,AK71,,http://en.wikipedia.org/wiki/Lonely_Air_Station,,,,,,US,United States of America,,,TH-74,Samut Sakhon,
44116,CN-0040,medium_airport,Lintsang Airfield,23.73810005,100.0250015,6230,AS,China,,Lincang,yes,ZPLC,LNJ,,,http://en.wikipedia.org/wiki/Lincang_Airport,Lincang Airport,,,,,CN,China,,,TH-75,Samut Songkhram,
3647,KLNK,medium_airport,Lincoln Airport,40.85100174,-96.75920105,1219,NA,United States of America,Nebraska,Lincoln,yes,KLNK,LNK,LNK,http://www.lincolnairport.com/,http://en.wikipedia.org/wiki/Lincoln_Airport_%28Nebraska%29,"Lincoln Army Air Field, Lincoln Air Force Base, 155th Air Refueling Wing",,,,,US,United States of America,,,TH-76,Phetchaburi,
327544,ZLLN,medium_airport,Longnan Chengzhou Airport,33.788,105.797,3707,AS,China,,Longnan,yes,ZLLN,LNL,,,https://en.wikipedia.org/wiki/Longnan_Chengzhou_Airport,,,,,,CN,China,,,TH-77,Prachuap Khiri Khan,
20361,KLNN,small_airport,Willoughby Lost Nation Municipal Airport,41.68399811,-81.38970184,626,NA,United States of America,Ohio,Willoughby,no,KLNN,LNN,LNN,,http://en.wikipedia.org/wiki/Willoughby_Lost_Nation_Municipal_Airport,,,,,,US,United States of America,,,TH-80,Nakhon Si Thammarat,
27032,YLEO,medium_airport,Leonora Airport,-28.87809944,121.3150024,1217,OC,Australia,,Leonora,yes,YLEO,LNO,,http://www.leonora.wa.gov.au/services_facilities/airport.html,http://en.wikipedia.org/wiki/Leonora_Airport,,,,,,AU,Australia,,,TH-81,Krabi,
20362,KLNP,small_airport,Lonesome Pine Airport,36.98749924,-82.52999878,2684,NA,United States of America,Virginia,Wise,no,KLNP,LNP,LNP,,http://en.wikipedia.org/wiki/Lonesome_Pine_Airport,,,,,,US,United States of America,,,TH-82,Phangnga,
312995,LNQ,closed,Loani Airport,-10.5815,150.5931,150,OC,Papua New Guinea,,Loani,no,,LNQ,,,,,,,,,PG,Papua New Guinea,,,TH-83,Phuket,
20363,KLNR,small_airport,Tri-County Regional Airport,43.21170044,-90.18160248,717,NA,United States of America,Wisconsin,Lone Rock,no,KLNR,LNR,LNR,,,,,,,,US,United States of America,,,TH-84,Surat Thani,
3648,KLNS,medium_airport,Lancaster Airport,40.12170029,-76.2960968,403,NA,United States of America,Pennsylvania,Lancaster,yes,KLNS,LNS,LNS,,http://en.wikipedia.org/wiki/Lancaster_Airport_(Pennsylvania),,,,,,US,United States of America,,,TH-85,Ranong,
31837,AYKY,small_airport,Londolovit Airport,-3.043610096,152.6289978,167,OC,Papua New Guinea,,Londolovit,yes,AYKY,LNV,,,http://en.wikipedia.org/wiki/Lihir_Island_Airport,"Lihir Island, Kunaye",,,,,PG,Papua New Guinea,,,TH-86,Chumphon,
44992,XUBS,medium_airport,Smolensk North Airport,54.824,32.025,820,EU,Russian Federation,,Smolensk,no,,LNX,XUBS,,http://en.wikipedia.org/wiki/Smolensk_North_Airport,"Smolensk Severny Airfield, Аэродром Смоленск Северный, ЬУБС",,,,,RU,Russian Federation,,,TH-90,Songkhla,
5454,PHNY,medium_airport,Lanai Airport,20.78560066,-156.951004,1308,NA,United States of America,Hawaii,Lanai City,yes,PHNY,LNY,LNY,,http://en.wikipedia.org/wiki/Lanai_Airport,,,,,,US,United States of America,,,TH-91,Satun,
4432,LOWL,medium_airport,Linz Hörsching Airport,48.2332,14.1875,980,EU,Austria,,Linz,yes,LOWL,LNZ,,http://www.flughafen-linz.at/,http://en.wikipedia.org/wiki/Linz_Airport,"Blue Danube Airport, Vogler Air Base, Fliegerhorst Vogler",,,,,AT,Austria,,,TH-92,Trang,
30082,SCAN,small_airport,San Rafael Airport,-32.81420135,-70.646698,2461,SA,Chile,,Los Andes,no,SCAN,LOB,,,,,,,,,CL,Chile,,,TH-93,Phatthalung,
31840,YLOK,small_airport,Lock Airport,-33.5442009,135.6929932,350,OC,Australia,,Lock,no,YLOK,LOC,,,,,,,,,AU,Australia,,,TH-94,Pattani,
31841,NVSG,small_airport,Longana Airport,-15.30669975,167.9669952,167,OC,Vanuatu,P�nama,Longana,yes,NVSG,LOD,,,http://en.wikipedia.org/wiki/Longana_Airport,,,,,,VU,Vanuatu,,,TH-95,Yala,
313920,LOF,closed,Loen Airport,7.7575,168.2357,23,OC,Marshall Islands,,Loen Island,no,,LOF,,,,Leuen Island,,,,,MH,Marshall Islands,,,TH-96,Narathiwat,
6083,SETM,small_airport,Camilo Ponce Enriquez Airport,-3.99589,-79.371902,4056,SA,Ecuador,,La Toma (Catamayo),yes,SETM,LOH,,,https://en.wikipedia.org/wiki/Ciudad_de_Catamayo_Airport,,,,,,EC,Ecuador,,,TH-S ,Phatthaya,
475,SSLN,small_airport,Helmuth Baungarten Airport,-27.15999985,-49.54249954,1095,SA,Brazil,,Lontras,no,SSLN,LOI,SSLN,,http://pt.wikipedia.org/wiki/Aeroporto_de_Lontras,Baungartem,,,,,BR,Brazil,,,TJ-DU,Dushanbe,
3211,HKLO,medium_airport,Lodwar Airport,3.121969938,35.6086998,1715,AF,Kenya,,Lodwar,no,HKLO,LOK,,,,,,,,,KE,Kenya,,,TJ-GB,Kuhistoni Badakhshon,
20364,KLOL,medium_airport,Derby Field,40.06639862,-118.5650024,3904,NA,United States of America,Nevada,Lovelock,no,KLOL,LOL,LOL,http://pershingcounty.net/index.php/Derby-Field-Airport/derby-field-airport.html,http://en.wikipedia.org/wiki/Derby_Field,,,,,,US,United States of America,,,TJ-KT,Khatlon,
313922,LOM,small_airport,Francisco Primo de Verdad y Ramos Airport,21.2581,-101.9441,6227,NA,Mexico,,Lagos de Moreno,no,,LOM,LMO,,http://en.wikipedia.org/wiki/Francisco_Primo_de_Verdad_National_Airport,,,,,,MX,Mexico,,,TJ-RA,nohiyahoi tobei jumhur�,
2082,DAUL,medium_airport,Laghouat Airport,33.76440048,2.928339958,2510,AF,Algeria,,Laghouat,no,DAUL,LOO,,,,,,,,,DZ,Algeria,,,TJ-SU,Sughd,
299629,WADL,medium_airport,Lombok International Airport,-8.757322,116.276675,319,AS,Indonesia,,Mataram,yes,WADL,LOP,,http://www.lombok-airport.co.id/,http://en.wikipedia.org/wiki/Lombok_International_Airport,Bandara Udara Internasional Lombok,,,,,ID,Indonesia,,,TL-AL,Aileu,
313926,FBLO,small_airport,Lobatse Airport,-25.1981,25.7139,3823,AF,Botswana,,Lobatse,no,FBLO,LOQ,,,http://en.wikipedia.org/wiki/Lobatse_Airport,,,,,,BW,Botswana,,,TL-AN,Ainaro,
21633,LOR,heliport,Lowe AHP (Fort Rucker) Heliport,31.35580063,-85.75119781,294,NA,United States of America,Alabama,Fort Rucker Ozark,no,KLOR,LOR,LOR,,http://en.wikipedia.org/wiki/Lowe_Army_Heliport,,,,,,US,United States of America,,,TL-BA,Baucau,
2118,DNMM,large_airport,Murtala Muhammed International Airport,6.577370167,3.321160078,135,AF,Nigeria,,Lagos,yes,DNMM,LOS,,http://www.faannigeria.org/nigeria-airport.php?airport=1,http://en.wikipedia.org/wiki/Murtala_Mohammed_International_Airport,,,,,,NG,Nigeria,,,TL-BO,Bobonaro,
20366,KLOT,small_airport,Lewis University Airport,41.6072998,-88.09619904,679,NA,United States of America,Illinois,Chicago/Romeoville,no,KLOT,LOT,LOT,http://www.flylot.com/,http://en.wikipedia.org/wiki/Lewis_University_Airport,"Lewis Lockport Airport,",,,,,US,United States of America,,,TL-CO,Cova Lima,
3649,KLOU,medium_airport,Bowman Field,38.22800064,-85.66369629,546,NA,United States of America,Kentucky,Louisville,no,KLOU,LOU,LOU,http://www.flylouisville.com/bowman-field/fast-facts/,http://en.wikipedia.org/wiki/Bowman_Field_(airport),,,,,,US,United States of America,,,TL-DI,D�li,
20350,KLKU,small_airport,Louisa County Airport/Freeman Field,38.00979996,-77.9701004,493,NA,United States of America,Virginia,Louisa,no,KLKU,LOW,LKU,http://www.yeslouisa.com/business-in-louisa/transportation-infrastructure/,http://en.wikipedia.org/wiki/Louisa_County_Airport,,,,,,US,United States of America,,,TL-ER,Ermera,
31842,HKLY,small_airport,Loyengalani Airport,2.75,36.71699905,1195,AF,Kenya,,Loyengalani,no,HKLY,LOY,,,,,,,,,KE,Kenya,,,TL-LA,Lautem,
3650,KLOZ,medium_airport,London-Corbin Airport/Magee Field,37.0821991,-84.0848999,1212,NA,United States of America,Kentucky,London,no,KLOZ,LOZ,LOZ,http://www.london-corbinairport.com/,http://en.wikipedia.org/wiki/London-Corbin_Airport,,,,,,US,United States of America,,,TL-LI,Liqui�a,
3081,GCLP,large_airport,Gran Canaria Airport,27.93190002,-15.38659954,78,EU,Spain,,Gran Canaria Island,yes,GCLP,LPA,,http://www.aena.es/csee/Satellite?pagename=subHome&Language=EN_GB&c=Page&SiteName=LPA&cid=1048858940184,http://en.wikipedia.org/wiki/Gran_Canaria_Airport,"Canary Islands, Las Palmas Airport, Gando Airport",,,,,ES,Spain,,,TL-MF,Manufahi,
6184,SLLP,medium_airport,El Alto International Airport,-16.51329994,-68.19229889,13355,SA,Bolivia (Plurinational State of),,La Paz / El Alto,yes,SLLP,LPB,,,http://en.wikipedia.org/wiki/El_Alto_International_Airport,,,,,,BO,Bolivia (Plurinational State of),,,TL-MT,Manatuto,
20367,KLPC,small_airport,Lompoc Airport,34.66559982,-120.4680023,88,NA,United States of America,California,Lompoc,no,KLPC,LPC,LPC,http://www.cityoflompoc.com/transit/airport/,http://en.wikipedia.org/wiki/Lompoc_Airport,,,,,,US,United States of America,,,TL-OE,Oecussi,
31844,SKLP,small_airport,La Pedrera Airport,-1.32861,-69.5797,590,SA,Colombia,,La Pedrera,yes,SKLP,LPD,LPD,,http://en.wikipedia.org/wiki/La_Pedrera_Airport,,,,,,CO,Colombia,,,TL-VI,Viqueque,
41071,SK-462,small_airport,La Primavera Airport,3.733333,-76.216667,3600,SA,Colombia,,Costa Rica,no,,LPE,LPE,,,,,,,,CO,Colombia,,,TM-A,Ahal,
40596,SK-521,small_airport,La Primavera Airport,5.4776,-70.4212,390,SA,Colombia,,La Primavera,no,SKIM,LPE,PIM,,,,,,,,CO,Colombia,,,TM-B,Balkan,
327352,ZUPS,medium_airport,Liupanshui Yuezhao Airport,26.609417,104.979,,AS,China,,Liupanshui,yes,ZUPS,LPF,,,https://en.wikipedia.org/wiki/Liupanshui_Yuezhao_Airport,,,,,,CN,China,,,TM-D,Dasoguz,
5777,SADL,medium_airport,La Plata Airport,-34.9722,-57.8947,72,SA,Argentina,,La Plata,no,SADL,LPG,PTA,,,,,,,,AR,Argentina,,,TM-L,Lebap,
2706,ESSL,medium_airport,Linköping City Airport,58.40620041,15.68050003,172,EU,Sweden,,Linköping,yes,ESSL,LPI,,http://www.linkopingsflygplats.se/,http://en.wikipedia.org/wiki/Link%C3%B6ping_SAAB_Airport,,,,,,SE,Sweden,,,TM-M,Mary,
6252,SVAS,small_airport,Armando Schwarck Airport,6.578050137,-66.81690216,266,SA,Venezuela (Bolivarian Republic of),Bol�var,Guayabal,no,SVAS,LPJ,,,,,,,,,VE,Venezuela (Bolivarian Republic of),,,TM-S,Asgabat,
31846,UUOL,medium_airport,Lipetsk Airport,52.70280075,39.53779984,584,EU,Russian Federation,,Lipetsk,yes,UUOL,LPK,,,http://en.wikipedia.org/wiki/Lipetsk_Airport,,,,,,RU,Russian Federation,,,TN-11,Tunis,
2418,EGGP,large_airport,Liverpool John Lennon Airport,53.33359909,-2.849720001,80,EU,United Kingdom of Great Britain and Northern Ireland,,Liverpool,yes,EGGP,LPL,,http://www.liverpoolairport.com/,http://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,,,,,,GB,United Kingdom of Great Britain and Northern Ireland,,,TN-12,L'Ariana,
31847,NVSL,small_airport,Lamap Airport,-16.4611228,167.829253,7,OC,Vanuatu,Malampa,Lamap,yes,NVSL,LPM,,,https://en.wikipedia.org/wiki/Malekoula_Airport,Malekoula Airport,,,,,VU,Vanuatu,,,TN-13,Ben Arous,
313927,AYLP,small_airport,Leron Plains Airport,-6.3917,146.3434,680,OC,Papua New Guinea,,Leron Plains,no,AYLP,LPN,LPS,,,,,,,,PG,Papua New Guinea,,,TN-14,La Manouba,
20860,KPPO,small_airport,La Porte Municipal Airport,41.57249832,-86.73449707,812,NA,United States of America,Indiana,La Porte,no,KPPO,LPO,PPO,http://www.laportemuniairport.com/,http://en.wikipedia.org/wiki/La_Porte_Municipal_Airport_(Indiana),,,,,,US,United States of America,,,TN-21,Nabeul,
2329,EFLP,medium_airport,Lappeenranta Airport,61.044601,28.144743,349,EU,Finland,,Lappeenranta,no,EFLP,LPP,,https://www.finavia.fi/en/lappeenranta/,http://en.wikipedia.org/wiki/Lappeenranta_Airport,,,,,,FI,Finland,,,TN-22,Zaghouan,
26583,VLLB,medium_airport,Luang Phabang International Airport,19.89730072,102.1610031,955,AS,Lao People's Democratic Republic,,Luang Phabang,yes,VLLB,LPQ,,,http://en.wikipedia.org/wiki/Luang_Prabang_International_Airport,,,,,,LA,Lao People's Democratic Republic,,,TN-23,Bizerte,
24373,S31,small_airport,Lopez Island Airport,48.48389816,-122.9380035,209,NA,United States of America,Washington,Lopez,yes,S31,LPS,S31,,http://en.wikipedia.org/wiki/Lopez_Island_Airport,,,,,,US,United States of America,,,TN-31,B�ja,
35278,WRLP,small_airport,Long Apung Airport,1.704486,114.970297,627,AS,Indonesia,,Long Apung-Borneo Island,yes,WALP,LPU,,,http://en.wikipedia.org/wiki/Long_Apung_Airport,WRLP,,,,,ID,Indonesia,,,TN-32,Jendouba,
2757,EVLA,medium_airport,Liepāja International Airport,56.51750183,21.09690094,16,EU,Latvia,,Liepāja,yes,EVLA,LPX,,http://www.liepaja-airport.lv/,http://en.wikipedia.org/wiki/Liep%C4%81ja_International_Airport,,,,,,LV,Latvia,,,TN-33,Le Kef,
4111,LFHP,medium_airport,Le Puy-Loudes Airport,45.08069992,3.7628901,2731,EU,France,,Le Puy/Loudes,yes,LFHP,LPY,,,http://en.wikipedia.org/wiki/Le_Puy_-_Loudes_Airport,,,,,,FR,France,,,TN-34,Siliana,
20369,KLQK,small_airport,Pickens County Airport,34.81000137,-82.70290375,1013,NA,United States of America,South Carolina,Pickens,no,KLQK,LQK,LQK,http://www.co.pickens.sc.us/Pickens%20County%20Airport/default.aspx,http://en.wikipedia.org/wiki/Pickens_County_Airport_(South_Carolina),,,,,,US,United States of America,,,TN-41,Kairouan,
6128,SKLG,small_airport,Caucaya Airport,-0.182278,-74.7708,573,SA,Colombia,,Puerto Leguízamo,yes,SKLG,LQM,LQM,,http://en.wikipedia.org/wiki/Caucay%C3%A1_Airport,,,,,,CO,Colombia,,,TN-42,Kasserine,
31849,OAQN,small_airport,Qala-I-Naw Airport,34.98500061,63.11780167,2999,AS,Afghanistan,,Qala-I-Naw,no,OAQN,LQN,,,,,,,,,AF,Afghanistan,,,TN-43,Sidi Bouzid,
